code,name,trade,percent,category,tilte1,tilte2
000564,供销大集,0,0.0,一带一路;西咸新区;西安自贸区,,
000063,中兴通讯,0,0.0,智慧城市;智能穿戴;智能手表,,
601390,中国中铁,0,0.0,一带一路;铁路基建;高铁,,
601872,招商轮船,3.8,0.0,一带一路;招商系;央企国资改革,,
600481,双良节能,3.94,0.0,智慧城市;工业4.0;分布式发,,
600289,*ST信通,3.45,0.0,智慧城市;宽带中国;智能物流,,
300074,华平股份,7.29,0.0,智慧城市;智能医疗;智能电视,,
300270,中威电子,14.75,-0.135,智慧城市;智能终端;无人驾驶,,
600984,建设机械,6.45,-0.155,一带一路;公路建设;地方国资改,,
600017,日照港,3.93,-0.254,一带一路;中韩自贸区;地方国资,,
600179,安通控股,16.74,-0.416,一带一路;MSCI概念;物流骨,,
002524,光正集团,7.47,-0.533,一带一路;新型城镇化;钢结构,,
600150,*ST船舶,13.7,-0.94,一带一路;MSCI概念;LNG,,
000042,中洲控股,16.5,-2.251,一带一路;深圳国资改革;工业用,,
600425,青松建化,3.77,-2.332,一带一路;保障房;西部开发,,
002047,宝鹰股份,7.05,-4.342,一带一路;智慧城市;物联网,,
002312,*ST三泰,6.45,-5.007,智慧城市;智能物流;电子信息,,
