code,name,trade,percent,category,tilte1,tilte2
000970,中科三环,10.87,-0.092,稀土永磁;新能源汽车;节能环保,,
600551,时代出版,10.47,-0.095,新媒体;数字出版示范;地方国资,,
603043,广州酒家,19.03,-0.105,养老金持股;老字号;新股与次新,,
300003,乐普医疗,37.24,-0.107,医保;医疗器械;央视财经50,,
002643,万润股份,8.43,-0.119,央企国资改革;废气处理;触摸屏,,
002714,牧原股份,47.51,-0.126,猪肉;MSCI潜力股;扶贫开发,,
000876,新希望,7.08,-0.141,智能穿戴;饲料;农村电商,,
603926,铁流股份,20.99,-0.143,新股与次新股,,
002039,黔源电力,13.8,-0.145,央企控股;央企国资改革;抗寒,,
600358,国旅联合,6.57,-0.152,央企控股;虚拟现实;央企整合,,
000782,美达股份,6.5,-0.154,智能医疗;壳资源;股权转让,,
000544,中原环保,12.83,-0.156,央企整合;中原经济区;秸秆综合,,
603800,道森股份,12.33,-0.162,油气开采;天然气,,
601607,上海医药,23.63,-0.169,医保;医疗改革;MSCI概念,,
002612,朗姿股份,11.8,-0.169,中韩自贸区;她经济;参股民营银,,
300688,创业黑马,58.44,-0.171,新股与次新股,,
603331,百达精工,17.24,-0.174,新股与次新股;成泉资本持股,,
